#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CLBA1	AP1G2	9606.ENSP00000450114	9606.ENSP00000312442	0	0	0.540	0	0.540
CLBA1	AP3S1	9606.ENSP00000450114	9606.ENSP00000325369	0	0	0.540	0	0.540
CLBA1	AP2A2	9606.ENSP00000450114	9606.ENSP00000327694	0	0	0.540	0	0.540
CLBA1	AP1S1	9606.ENSP00000450114	9606.ENSP00000336666	0	0	0.540	0	0.540
CLBA1	AP3S2	9606.ENSP00000450114	9606.ENSP00000338777	0	0	0.540	0	0.540
CLBA1	AP3M1	9606.ENSP00000450114	9606.ENSP00000347408	0	0	0.540	0	0.540
CLBA1	AP1B1	9606.ENSP00000450114	9606.ENSP00000350199	0	0	0.540	0	0.540
CLBA1	AP2A1	9606.ENSP00000450114	9606.ENSP00000351926	0	0	0.540	0	0.540
CLBA1	AP4B1	9606.ENSP00000450114	9606.ENSP00000358582	0	0	0.540	0	0.540
CLBA1	SGIP1	9606.ENSP00000450114	9606.ENSP00000360076	0	0	0.540	0	0.540
CLBA1	SLC18A3	9606.ENSP00000450114	9606.ENSP00000363229	0	0	0.540	0	0.540
CLBA1	AP1G1	9606.ENSP00000450114	9606.ENSP00000377148	0	0	0.540	0	0.540
CLBA1	AP1S3	9606.ENSP00000450114	9606.ENSP00000379891	0	0	0.540	0	0.540
CLBA1	AP1M1	9606.ENSP00000450114	9606.ENSP00000388996	0	0	0.540	0	0.540
CLBA1	AP2M1	9606.ENSP00000450114	9606.ENSP00000403362	0	0	0.540	0	0.540
CLBA1	AP4M1	9606.ENSP00000450114	9606.ENSP00000403663	0	0	0.540	0	0.540
CLBA1	AP3M2	9606.ENSP00000450114	9606.ENSP00000428787	0	0	0.540	0	0.540
CLBA1	AP3B2	9606.ENSP00000450114	9606.ENSP00000440984	0	0	0.540	0	0.540
CLBA1	SYNRG	9606.ENSP00000450114	9606.ENSP00000483453	0	0	0.540	0	0.540
CLBA1	AP1S2	9606.ENSP00000450114	9606.ENSP00000500695	0	0	0.540	0	0.540
CLBA1	AP5S1	9606.ENSP00000450114	9606.ENSP00000481750	0	0	0.540	0	0.540
CLBA1	AP1M2	9606.ENSP00000450114	9606.ENSP00000465685	0	0	0.540	0	0.540
CLBA1	AP2B1	9606.ENSP00000450114	9606.ENSP00000483185	0	0	0.540	0	0.540
CLBA1	AP3D1	9606.ENSP00000450114	9606.ENSP00000495274	0	0	0.540	0	0.540
CLBA1	AP2S1	9606.ENSP00000450114	9606.ENSP00000470176	0	0	0.540	0	0.540
CLBA1	AP5Z1	9606.ENSP00000450114	9606.ENSP00000497815	0	0	0.540	0	0.540
CLBA1	AP5B1	9606.ENSP00000450114	9606.ENSP00000454303	0	0	0.540	0	0.540
LAMP1	AP4M1	9606.ENSP00000333298	9606.ENSP00000403663	0	0	0	0.531	0.531
SGIP1	AP4S1	9606.ENSP00000360076	9606.ENSP00000216366	0	0	0.720	0	0.720
SGIP1	AFTPH	9606.ENSP00000360076	9606.ENSP00000238855	0	0	0.720	0	0.720
SGIP1	AP3B1	9606.ENSP00000360076	9606.ENSP00000255194	0	0	0.540	0	0.540
SGIP1	AP5M1	9606.ENSP00000360076	9606.ENSP00000261558	0	0	0.720	0	0.720
SGIP1	AP4E1	9606.ENSP00000360076	9606.ENSP00000261842	0	0	0.720	0	0.720
SGIP1	AP1G2	9606.ENSP00000360076	9606.ENSP00000312442	0	0	0.540	0	0.540
SGIP1	AP3S1	9606.ENSP00000360076	9606.ENSP00000325369	0	0	0.720	0	0.720
SGIP1	AP2A2	9606.ENSP00000360076	9606.ENSP00000327694	0	0.549	0.720	0	0.868
SGIP1	AP1S1	9606.ENSP00000360076	9606.ENSP00000336666	0	0	0.720	0	0.720
SGIP1	AP3S2	9606.ENSP00000360076	9606.ENSP00000338777	0	0	0.720	0	0.720
SGIP1	AP3M1	9606.ENSP00000360076	9606.ENSP00000347408	0	0	0.540	0	0.540
SGIP1	AP1B1	9606.ENSP00000360076	9606.ENSP00000350199	0	0.418	0.540	0	0.720
SGIP1	AP2A1	9606.ENSP00000360076	9606.ENSP00000351926	0	0.300	0.720	0	0.795
SGIP1	AP4B1	9606.ENSP00000360076	9606.ENSP00000358582	0	0	0.720	0	0.720
SGIP1	AP1S3	9606.ENSP00000360076	9606.ENSP00000379891	0	0	0.540	0	0.540
SGIP1	CLBA1	9606.ENSP00000360076	9606.ENSP00000450114	0	0	0.540	0	0.540
SGIP1	AP1G1	9606.ENSP00000360076	9606.ENSP00000377148	0	0	0.540	0	0.540
SGIP1	AP3D1	9606.ENSP00000360076	9606.ENSP00000495274	0	0	0.540	0	0.540
SGIP1	AP1M1	9606.ENSP00000360076	9606.ENSP00000388996	0	0	0.540	0	0.540
SGIP1	AP3B2	9606.ENSP00000360076	9606.ENSP00000440984	0	0	0.540	0	0.540
SGIP1	SLC18A3	9606.ENSP00000360076	9606.ENSP00000363229	0	0	0.540	0	0.540
SGIP1	AP1M2	9606.ENSP00000360076	9606.ENSP00000465685	0	0	0.540	0	0.540
SGIP1	AP5Z1	9606.ENSP00000360076	9606.ENSP00000497815	0	0	0.720	0	0.720
SGIP1	AP5S1	9606.ENSP00000360076	9606.ENSP00000481750	0	0	0.720	0	0.720
SGIP1	AP3M2	9606.ENSP00000360076	9606.ENSP00000428787	0	0	0.720	0	0.720
SGIP1	AP4M1	9606.ENSP00000360076	9606.ENSP00000403663	0	0	0.720	0	0.720
SGIP1	AP1S2	9606.ENSP00000360076	9606.ENSP00000500695	0	0	0.720	0	0.720
SGIP1	AP5B1	9606.ENSP00000360076	9606.ENSP00000454303	0	0	0.720	0.065	0.727
SGIP1	SYNRG	9606.ENSP00000360076	9606.ENSP00000483453	0	0	0.720	0.116	0.741
SGIP1	AP2M1	9606.ENSP00000360076	9606.ENSP00000403362	0	0.262	0.720	0	0.784
SGIP1	AP2S1	9606.ENSP00000360076	9606.ENSP00000470176	0	0.439	0.720	0	0.836
SGIP1	AP2B1	9606.ENSP00000360076	9606.ENSP00000483185	0	0.475	0.720	0	0.846
SLC18A3	AP4S1	9606.ENSP00000363229	9606.ENSP00000216366	0	0	0.540	0	0.540
SLC18A3	AFTPH	9606.ENSP00000363229	9606.ENSP00000238855	0	0	0.540	0	0.540
SLC18A3	AP3B1	9606.ENSP00000363229	9606.ENSP00000255194	0	0	0.540	0	0.540
SLC18A3	AP5M1	9606.ENSP00000363229	9606.ENSP00000261558	0	0	0.540	0	0.540
SLC18A3	AP4E1	9606.ENSP00000363229	9606.ENSP00000261842	0	0	0.540	0	0.540
SLC18A3	AP1G2	9606.ENSP00000363229	9606.ENSP00000312442	0	0	0.540	0	0.540
SLC18A3	AP3S1	9606.ENSP00000363229	9606.ENSP00000325369	0	0	0.540	0	0.540
SLC18A3	AP2A2	9606.ENSP00000363229	9606.ENSP00000327694	0	0	0.540	0	0.540
SLC18A3	AP1S1	9606.ENSP00000363229	9606.ENSP00000336666	0	0	0.540	0	0.540
SLC18A3	AP3S2	9606.ENSP00000363229	9606.ENSP00000338777	0	0	0.540	0	0.540
SLC18A3	AP3M1	9606.ENSP00000363229	9606.ENSP00000347408	0	0	0.540	0	0.540
SLC18A3	AP1B1	9606.ENSP00000363229	9606.ENSP00000350199	0	0	0.540	0	0.540
SLC18A3	AP2A1	9606.ENSP00000363229	9606.ENSP00000351926	0	0	0.540	0	0.540
SLC18A3	AP4B1	9606.ENSP00000363229	9606.ENSP00000358582	0	0	0.540	0	0.540
SLC18A3	SGIP1	9606.ENSP00000363229	9606.ENSP00000360076	0	0	0.540	0	0.540
SLC18A3	AP2B1	9606.ENSP00000363229	9606.ENSP00000483185	0	0	0.540	0	0.540
SLC18A3	AP1S3	9606.ENSP00000363229	9606.ENSP00000379891	0	0	0.540	0	0.540
SLC18A3	CLBA1	9606.ENSP00000363229	9606.ENSP00000450114	0	0	0.540	0	0.540
SLC18A3	AP2M1	9606.ENSP00000363229	9606.ENSP00000403362	0	0	0.540	0	0.540
SLC18A3	AP3B2	9606.ENSP00000363229	9606.ENSP00000440984	0	0	0.540	0	0.540
SLC18A3	AP3M2	9606.ENSP00000363229	9606.ENSP00000428787	0	0	0.540	0	0.540
SLC18A3	AP1G1	9606.ENSP00000363229	9606.ENSP00000377148	0	0	0.540	0	0.540
SLC18A3	SYNRG	9606.ENSP00000363229	9606.ENSP00000483453	0	0	0.540	0	0.540
SLC18A3	AP1M2	9606.ENSP00000363229	9606.ENSP00000465685	0	0	0.540	0	0.540
SLC18A3	AP1M1	9606.ENSP00000363229	9606.ENSP00000388996	0	0	0.540	0	0.540
SLC18A3	AP3D1	9606.ENSP00000363229	9606.ENSP00000495274	0	0	0.540	0	0.540
SLC18A3	AP5Z1	9606.ENSP00000363229	9606.ENSP00000497815	0	0	0.540	0	0.540
SLC18A3	AP5B1	9606.ENSP00000363229	9606.ENSP00000454303	0	0	0.540	0	0.540
SLC18A3	AP2S1	9606.ENSP00000363229	9606.ENSP00000470176	0	0	0.540	0	0.540
SLC18A3	AP4M1	9606.ENSP00000363229	9606.ENSP00000403663	0	0	0.540	0	0.540
SLC18A3	AP1S2	9606.ENSP00000363229	9606.ENSP00000500695	0	0	0.540	0	0.540
SLC18A3	AP5S1	9606.ENSP00000363229	9606.ENSP00000481750	0	0	0.540	0	0.540
SPP1	AP5M1	9606.ENSP00000378517	9606.ENSP00000261558	0	0	0	0.482	0.482
SPP1	AP4M1	9606.ENSP00000378517	9606.ENSP00000403663	0	0	0	0.907	0.907
SUV39H2	AP4S1	9606.ENSP00000346997	9606.ENSP00000216366	0	0.610	0	0	0.610
SUV39H2	AP4E1	9606.ENSP00000346997	9606.ENSP00000261842	0	0.639	0	0	0.639
SUV39H2	AP4M1	9606.ENSP00000346997	9606.ENSP00000403663	0	0.616	0	0	0.616
SYNRG	AP4S1	9606.ENSP00000483453	9606.ENSP00000216366	0	0	0.720	0	0.720
SYNRG	AFTPH	9606.ENSP00000483453	9606.ENSP00000238855	0	0.671	0.720	0	0.903
SYNRG	AP3B1	9606.ENSP00000483453	9606.ENSP00000255194	0	0	0.540	0	0.540
SYNRG	AP5M1	9606.ENSP00000483453	9606.ENSP00000261558	0	0	0.720	0	0.720
SYNRG	AP4E1	9606.ENSP00000483453	9606.ENSP00000261842	0	0	0.720	0	0.720
SYNRG	AP1G2	9606.ENSP00000483453	9606.ENSP00000312442	0	0.592	0.540	0	0.804
SYNRG	AP3S1	9606.ENSP00000483453	9606.ENSP00000325369	0	0	0.720	0	0.720
SYNRG	AP2A2	9606.ENSP00000483453	9606.ENSP00000327694	0	0	0.720	0	0.720
SYNRG	AP1S1	9606.ENSP00000483453	9606.ENSP00000336666	0	0	0.720	0	0.720
SYNRG	AP3S2	9606.ENSP00000483453	9606.ENSP00000338777	0	0	0.720	0	0.720
SYNRG	AP3M1	9606.ENSP00000483453	9606.ENSP00000347408	0	0	0.540	0	0.540
SYNRG	AP1B1	9606.ENSP00000483453	9606.ENSP00000350199	0	0.431	0.540	0.079	0.737
SYNRG	AP2A1	9606.ENSP00000483453	9606.ENSP00000351926	0	0	0.720	0	0.720
SYNRG	AP4B1	9606.ENSP00000483453	9606.ENSP00000358582	0	0	0.720	0.079	0.731
SYNRG	SGIP1	9606.ENSP00000483453	9606.ENSP00000360076	0	0	0.720	0.116	0.741
SYNRG	SLC18A3	9606.ENSP00000483453	9606.ENSP00000363229	0	0	0.540	0	0.540
SYNRG	AP1G1	9606.ENSP00000483453	9606.ENSP00000377148	0	0.457	0.540	0.200	0.782
SYNRG	AP1S3	9606.ENSP00000483453	9606.ENSP00000379891	0	0.607	0.540	0	0.811
SYNRG	AP1M1	9606.ENSP00000483453	9606.ENSP00000388996	0	0	0.540	0	0.540
SYNRG	AP2M1	9606.ENSP00000483453	9606.ENSP00000403362	0	0	0.720	0	0.720
SYNRG	AP4M1	9606.ENSP00000483453	9606.ENSP00000403663	0	0	0.720	0	0.720
SYNRG	AP3M2	9606.ENSP00000483453	9606.ENSP00000428787	0	0	0.720	0	0.720
SYNRG	AP3B2	9606.ENSP00000483453	9606.ENSP00000440984	0	0	0.540	0	0.540
SYNRG	CLBA1	9606.ENSP00000483453	9606.ENSP00000450114	0	0	0.540	0	0.540
SYNRG	AP5B1	9606.ENSP00000483453	9606.ENSP00000454303	0	0	0.720	0	0.720
SYNRG	AP1M2	9606.ENSP00000483453	9606.ENSP00000465685	0	0.584	0.540	0	0.800
SYNRG	AP2S1	9606.ENSP00000483453	9606.ENSP00000470176	0	0	0.720	0	0.720
SYNRG	AP5S1	9606.ENSP00000483453	9606.ENSP00000481750	0	0	0.720	0	0.720
SYNRG	AP2B1	9606.ENSP00000483453	9606.ENSP00000483185	0	0.137	0.720	0.079	0.758
SYNRG	AP3D1	9606.ENSP00000483453	9606.ENSP00000495274	0	0	0.540	0	0.540
SYNRG	AP5Z1	9606.ENSP00000483453	9606.ENSP00000497815	0	0	0.720	0	0.720
SYNRG	AP1S2	9606.ENSP00000483453	9606.ENSP00000500695	0	0.617	0.720	0	0.888
TEPSIN	AP4S1	9606.ENSP00000490393	9606.ENSP00000216366	0	0.671	0	0	0.671
TEPSIN	AP4E1	9606.ENSP00000490393	9606.ENSP00000261842	0	0.670	0	0	0.670
TEPSIN	AP4B1	9606.ENSP00000490393	9606.ENSP00000358582	0	0.619	0	0	0.619
TEPSIN	AP4M1	9606.ENSP00000490393	9606.ENSP00000403663	0	0.670	0	0	0.670
USP47	AP4M1	9606.ENSP00000382382	9606.ENSP00000403663	0	0.518	0	0	0.518
